usuario_id,piso,habitacion,reporte,tipo_dano,fecha,estado,respuesta,fecha_creacion,fecha_respuesta,respondido_por
5,6,613B,"NOMBRE CONTACTO: DANIEL VALENICA
SEDE: TORRE 1 / PISO 6 CLINICA NUEVA EL LAGO
TELÉFONO / EXTENSIÓN: 1605
IP EQUIPO: 10.70.4.120

Buenas tardes

Estimados Sr Soporte

Muy atentamente solicito de su apoyo pues en la fase 1; varios tiembres estan inhabilitados; pues la habitacion 613b esta averido el tiembre; de igual forma en la habitacion 616 tambien esta en las mismas condiciones


atento a sus comentarios


Cordialmente

Daniel Valencia",Daño Fisico,2022/09/06 00:00:00,Finalizada,chip desconectado,2022/09/12 00:00:00,2022/09/12 00:00:00,13
5,6,616,"NOMBRE CONTACTO: DANIEL VALENICA
SEDE: TORRE 1 / PISO 6 CLINICA NUEVA EL LAGO
TELÉFONO / EXTENSIÓN: 1605
IP EQUIPO: 10.70.4.120

Buenas tardes

Estimados Sr Soporte

Muy atentamente solicito de su apoyo pues en la fase 1; varios tiembres estan inhabilitados; pues la habitacion 613b esta averido el tiembre; de igual forma en la habitacion 616 tambien esta en las mismas condiciones


atento a sus comentarios


Cordialmente

Daniel Valencia",Timbre No Funciona,2022/09/06 00:00:00,Finalizada,lógica desconectada,2022/09/12 00:00:00,2022/09/12 00:00:00,15
5,9,901A,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenas tardes;

Por medio de esta solicitud informo las siguientes novedades del noveno piso;

901A; timbre desprendido.
902A; timbre no funciona.
903; en el baño no se encuentra con perrilla el timbre.
910B; timbre no funciona.
911A; timbre esta dañado.
914A; el timbre se queda pegado en ocasiones.
919A; no tiene pulsador.

Quedo pendiente a una pronta solucion gracias.",Timbre Arrancado,2022/09/07 00:00:00,Finalizada,Timbre arrancado; se procede a realizar el cambio; se hacen pruebas y se deja operativo,2022/09/12 00:00:00,2022/09/12 00:00:00,15
5,9,902A,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenas tardes;

Por medio de esta solicitud informo las siguientes novedades del noveno piso;

901A; timbre desprendido.
902A; timbre no funciona.
903; en el baño no se encuentra con perrilla el timbre.
910B; timbre no funciona.
911A; timbre esta dañado.
914A; el timbre se queda pegado en ocasiones.
919A; no tiene pulsador.

Quedo pendiente a una pronta solucion gracias.",Timbre Arrancado,2022/09/07 00:00:00,Finalizada,Timbre arrancado; se procede a realizar el cambio; se hacen pruebas y se deja operativo,2022/09/12 00:00:00,2022/09/12 00:00:00,13
5,9,903B,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenas tardes;

Por medio de esta solicitud informo las siguientes novedades del noveno piso;

901A; timbre desprendido.
902A; timbre no funciona.
903; en el baño no se encuentra con perrilla el timbre.
910B; timbre no funciona.
911A; timbre esta dañado.
914A; el timbre se queda pegado en ocasiones.
919A; no tiene pulsador.

Quedo pendiente a una pronta solucion gracias.",Timbre No Funciona,2022/09/07 00:00:00,Finalizada,Se pregunta por perilla al personal pero dicen que no saben donde está,2022/09/12 00:00:00,2022/09/12 00:00:00,15
5,9,910B,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenas tardes;

Por medio de esta solicitud informo las siguientes novedades del noveno piso;

901A; timbre desprendido.
902A; timbre no funciona.
903; en el baño no se encuentra con perrilla el timbre.
910B; timbre no funciona.
911A; timbre esta dañado.
914A; el timbre se queda pegado en ocasiones.
919A; no tiene pulsador.

Quedo pendiente a una pronta solucion gracias.",Timbre Arrancado,2022/09/07 00:00:00,Finalizada,pendiente,2022/09/12 00:00:00,2022/09/12 00:00:00,13
5,9,911A,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenas tardes;

Por medio de esta solicitud informo las siguientes novedades del noveno piso;

901A; timbre desprendido.
902A; timbre no funciona.
903; en el baño no se encuentra con perrilla el timbre.
910B; timbre no funciona.
911A; timbre esta dañado.
914A; el timbre se queda pegado en ocasiones.
919A; no tiene pulsador.

Quedo pendiente a una pronta solucion gracias.",Daño Fisico,2022/09/07 00:00:00,Finalizada,Sin pulsador,2022/09/12 00:00:00,2022/09/12 00:00:00,15
5,9,914A,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenas tardes;

Por medio de esta solicitud informo las siguientes novedades del noveno piso;

901A; timbre desprendido.
902A; timbre no funciona.
903; en el baño no se encuentra con perrilla el timbre.
910B; timbre no funciona.
911A; timbre esta dañado.
914A; el timbre se queda pegado en ocasiones.
919A; no tiene pulsador.

Quedo pendiente a una pronta solucion gracias.",Daño Fisico,2022/09/07 00:00:00,Finalizada,chip desconectado,2022/09/12 00:00:00,2022/09/12 00:00:00,13
5,9,919A,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenas tardes;

Por medio de esta solicitud informo las siguientes novedades del noveno piso;

901A; timbre desprendido.
902A; timbre no funciona.
903; en el baño no se encuentra con perrilla el timbre.
910B; timbre no funciona.
911A; timbre esta dañado.
914A; el timbre se queda pegado en ocasiones.
919A; no tiene pulsador.

Quedo pendiente a una pronta solucion gracias.",Timbre No Funciona,2022/09/07 00:00:00,Finalizada,Se encuentra sin pulsador,2022/09/12 00:00:00,2022/09/12 00:00:00,13
5,8,802B,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.7.1.8

buenas tardes;

por medio de esta solicitud informo las novedades del octavo piso:

802B; no funciona.
808A; timbre desprendido de la base y B no tiene inteructor.
809A; no tiene inteructor.
814A; desprendido y B no tiene inteructor.
818A; no tienen inteructor.

quedo pendiente a una pronta solucion gracias.",Timbre No Funciona,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,10
5,8,808A,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.7.1.8

buenas tardes;

por medio de esta solicitud informo las novedades del octavo piso:

802B; no funciona.
808A; timbre desprendido de la base y B no tiene inteructor.
809A; no tiene inteructor.
814A; desprendido y B no tiene inteructor.
818A; no tienen inteructor.

quedo pendiente a una pronta solucion gracias.",Daño Fisico,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,16
5,8,809A,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.7.1.8

buenas tardes;

por medio de esta solicitud informo las novedades del octavo piso:

802B; no funciona.
808A; timbre desprendido de la base y B no tiene inteructor.
809A; no tiene inteructor.
814A; desprendido y B no tiene inteructor.
818A; no tienen inteructor.

quedo pendiente a una pronta solucion gracias.",Timbre No Funciona,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,10
5,8,814A,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.7.1.8

buenas tardes;

por medio de esta solicitud informo las novedades del octavo piso:

802B; no funciona.
808A; timbre desprendido de la base y B no tiene inteructor.
809A; no tiene inteructor.
814A; desprendido y B no tiene inteructor.
818A; no tienen inteructor.

quedo pendiente a una pronta solucion gracias.",Timbre Arrancado,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,16
5,8,818A,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.7.1.8

buenas tardes;

por medio de esta solicitud informo las novedades del octavo piso:

802B; no funciona.
808A; timbre desprendido de la base y B no tiene inteructor.
809A; no tiene inteructor.
814A; desprendido y B no tiene inteructor.
818A; no tienen inteructor.

quedo pendiente a una pronta solucion gracias.",Daño Fisico,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,5
5,3,UCIN 20,"NOMBRE CONTACTO: LUISA PINZON
SEDE: CNEL
AREA: HOSPITALIZACIòIN
CELULAR/ FIJO / EXTENSIÓN: 1315 1316
IP EQUIPO: 10.70.5.9

Se solicita reparaciòn de timbres de unidades 20; 21; 24; 30; 26; 27. Al llamado unicamente brilla el bombillo que se encuentra localizado fuera de la habitaciòn; pero no avisa en la pantalla cuando se encuentran llamando. Agradezco su pronta respuesta.",Daño Fisico,2022/09/09 00:00:00,Finalizada,Se encuentra lógica desconectada,2022/09/13 00:00:00,2022/09/13 00:00:00,15
5,3,UCIN 21,"NOMBRE CONTACTO: LUISA PINZON
SEDE: CNEL
AREA: HOSPITALIZACIòIN
CELULAR/ FIJO / EXTENSIÓN: 1315 1316
IP EQUIPO: 10.70.5.9

Se solicita reparaciòn de timbres de unidades 20; 21; 24; 30; 26; 27. Al llamado unicamente brilla el bombillo que se encuentra localizado fuera de la habitaciòn; pero no avisa en la pantalla cuando se encuentran llamando. Agradezco su pronta respuesta.",Timbre Arrancado,2022/09/09 00:00:00,Finalizada,Se encuentra con la lógica dañada; se cambia por otra y queda funcional,2022/09/13 00:00:00,2022/09/13 00:00:00,13
5,3,UCIN 24,"NOMBRE CONTACTO: LUISA PINZON
SEDE: CNEL
AREA: HOSPITALIZACIòIN
CELULAR/ FIJO / EXTENSIÓN: 1315 1316
IP EQUIPO: 10.70.5.9

Se solicita reparaciòn de timbres de unidades 20; 21; 24; 30; 26; 27. Al llamado unicamente brilla el bombillo que se encuentra localizado fuera de la habitaciòn; pero no avisa en la pantalla cuando se encuentran llamando. Agradezco su pronta respuesta.",Daño Fisico,2022/09/09 00:00:00,Finalizada,Se encuentra funcional,2022/09/13 00:00:00,2022/09/13 00:00:00,15
5,3,UCIN 26,"NOMBRE CONTACTO: LUISA PINZON
SEDE: CNEL
AREA: HOSPITALIZACIòIN
CELULAR/ FIJO / EXTENSIÓN: 1315 1316
IP EQUIPO: 10.70.5.9

Se solicita reparaciòn de timbres de unidades 20; 21; 24; 30; 26; 27. Al llamado unicamente brilla el bombillo que se encuentra localizado fuera de la habitaciòn; pero no avisa en la pantalla cuando se encuentran llamando. Agradezco su pronta respuesta.",Timbre No Funciona,2022/09/09 00:00:00,Finalizada,Se encuentra con los conectores en la lógica dañados,2022/09/13 00:00:00,2022/09/13 00:00:00,13
5,3,UCIN 27,"NOMBRE CONTACTO: LUISA PINZON
SEDE: CNEL
AREA: HOSPITALIZACIòIN
CELULAR/ FIJO / EXTENSIÓN: 1315 1316
IP EQUIPO: 10.70.5.9

Se solicita reparaciòn de timbres de unidades 20; 21; 24; 30; 26; 27. Al llamado unicamente brilla el bombillo que se encuentra localizado fuera de la habitaciòn; pero no avisa en la pantalla cuando se encuentran llamando. Agradezco su pronta respuesta.",Timbre No Funciona,2022/09/09 00:00:00,Finalizada,Se encuentra funcional,2022/09/13 00:00:00,2022/09/13 00:00:00,15
5,3,UCIN 30,"NOMBRE CONTACTO: LUISA PINZON
SEDE: CNEL
AREA: HOSPITALIZACIòIN
CELULAR/ FIJO / EXTENSIÓN: 1315 1316
IP EQUIPO: 10.70.5.9

Se solicita reparaciòn de timbres de unidades 20; 21; 24; 30; 26; 27. Al llamado unicamente brilla el bombillo que se encuentra localizado fuera de la habitaciòn; pero no avisa en la pantalla cuando se encuentran llamando. Agradezco su pronta respuesta.",Daño Fisico,2022/09/09 00:00:00,Finalizada,Se encuentra desprendido,2022/09/13 00:00:00,2022/09/13 00:00:00,13
5,6,602A,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenos dias;

Por medio de esta solicitud informo los siguientes timbres que no estan en funcionamiento del sexto piso:

602A; no tiene pulsador.
604AyB; no tienen pulsador.
608B; timbre no funciona.
609B; timbre no funciona.
610B; timbre no funciona.
611A; timbre no funciona.
612A; timbre no funciona.
613B; no tiene pulsador.
614AyB; no funcionan.
618B; timbre no funciona.

Quedo pendiente a una pronta solucion gracias.",Timbre Arrancado,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,10
5,6,604A,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenos dias;

Por medio de esta solicitud informo los siguientes timbres que no estan en funcionamiento del sexto piso:

602A; no tiene pulsador.
604AyB; no tienen pulsador.
608B; timbre no funciona.
609B; timbre no funciona.
610B; timbre no funciona.
611A; timbre no funciona.
612A; timbre no funciona.
613B; no tiene pulsador.
614AyB; no funcionan.
618B; timbre no funciona.

Quedo pendiente a una pronta solucion gracias.",Timbre No Funciona,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,10
5,6,604B,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenos dias;

Por medio de esta solicitud informo los siguientes timbres que no estan en funcionamiento del sexto piso:

602A; no tiene pulsador.
604AyB; no tienen pulsador.
608B; timbre no funciona.
609B; timbre no funciona.
610B; timbre no funciona.
611A; timbre no funciona.
612A; timbre no funciona.
613B; no tiene pulsador.
614AyB; no funcionan.
618B; timbre no funciona.

Quedo pendiente a una pronta solucion gracias.",Timbre Arrancado,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,10
5,6,608B,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenos dias;

Por medio de esta solicitud informo los siguientes timbres que no estan en funcionamiento del sexto piso:

602A; no tiene pulsador.
604AyB; no tienen pulsador.
608B; timbre no funciona.
609B; timbre no funciona.
610B; timbre no funciona.
611A; timbre no funciona.
612A; timbre no funciona.
613B; no tiene pulsador.
614AyB; no funcionan.
618B; timbre no funciona.

Quedo pendiente a una pronta solucion gracias.",Timbre Arrancado,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,10
5,6,609B,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenos dias;

Por medio de esta solicitud informo los siguientes timbres que no estan en funcionamiento del sexto piso:

602A; no tiene pulsador.
604AyB; no tienen pulsador.
608B; timbre no funciona.
609B; timbre no funciona.
610B; timbre no funciona.
611A; timbre no funciona.
612A; timbre no funciona.
613B; no tiene pulsador.
614AyB; no funcionan.
618B; timbre no funciona.

Quedo pendiente a una pronta solucion gracias.",Daño Fisico,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,10
5,6,610B,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenos dias;

Por medio de esta solicitud informo los siguientes timbres que no estan en funcionamiento del sexto piso:

602A; no tiene pulsador.
604AyB; no tienen pulsador.
608B; timbre no funciona.
609B; timbre no funciona.
610B; timbre no funciona.
611A; timbre no funciona.
612A; timbre no funciona.
613B; no tiene pulsador.
614AyB; no funcionan.
618B; timbre no funciona.

Quedo pendiente a una pronta solucion gracias.",Daño Fisico,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,16
5,6,611A,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenos dias;

Por medio de esta solicitud informo los siguientes timbres que no estan en funcionamiento del sexto piso:

602A; no tiene pulsador.
604AyB; no tienen pulsador.
608B; timbre no funciona.
609B; timbre no funciona.
610B; timbre no funciona.
611A; timbre no funciona.
612A; timbre no funciona.
613B; no tiene pulsador.
614AyB; no funcionan.
618B; timbre no funciona.

Quedo pendiente a una pronta solucion gracias.",Pulsador Dañado,2022/09/07 00:00:00,Finalizada,Se encuentra arrancado el timbre se cambia y se deja operativo,2022/09/19 00:00:00,2022/09/19 00:00:00,16
5,6,613B,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenos dias;

Por medio de esta solicitud informo los siguientes timbres que no estan en funcionamiento del sexto piso:

602A; no tiene pulsador.
604AyB; no tienen pulsador.
608B; timbre no funciona.
609B; timbre no funciona.
610B; timbre no funciona.
611A; timbre no funciona.
612A; timbre no funciona.
613B; no tiene pulsador.
614AyB; no funcionan.
618B; timbre no funciona.

Quedo pendiente a una pronta solucion gracias.",Timbre No Funciona,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,16
5,6,614A,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenos dias;

Por medio de esta solicitud informo los siguientes timbres que no estan en funcionamiento del sexto piso:

602A; no tiene pulsador.
604AyB; no tienen pulsador.
608B; timbre no funciona.
609B; timbre no funciona.
610B; timbre no funciona.
611A; timbre no funciona.
612A; timbre no funciona.
613B; no tiene pulsador.
614AyB; no funcionan.
618B; timbre no funciona.

Quedo pendiente a una pronta solucion gracias.",Timbre Arrancado,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,10
5,6,614B,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenos dias;

Por medio de esta solicitud informo los siguientes timbres que no estan en funcionamiento del sexto piso:

602A; no tiene pulsador.
604AyB; no tienen pulsador.
608B; timbre no funciona.
609B; timbre no funciona.
610B; timbre no funciona.
611A; timbre no funciona.
612A; timbre no funciona.
613B; no tiene pulsador.
614AyB; no funcionan.
618B; timbre no funciona.

Quedo pendiente a una pronta solucion gracias.",Daño Fisico,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,16
5,6,618B,"NOMBRE CONTACTO: DIANA GOMEZ
SEDE: CLINICA NUEVA EL LAGO
AREA: SERVICIOS GENERALES
CELULAR/ FIJO / EXTENSIÓN: 3134873401
IP EQUIPO: 10.70.1.8

Buenos dias;

Por medio de esta solicitud informo los siguientes timbres que no estan en funcionamiento del sexto piso:

602A; no tiene pulsador.
604AyB; no tienen pulsador.
608B; timbre no funciona.
609B; timbre no funciona.
610B; timbre no funciona.
611A; timbre no funciona.
612A; timbre no funciona.
613B; no tiene pulsador.
614AyB; no funcionan.
618B; timbre no funciona.

Quedo pendiente a una pronta solucion gracias.",Timbre No Funciona,2022/09/07 00:00:00,Finalizada,Se encuentra timbre desconectado internamente; se conecta y se soluciona,2022/09/19 00:00:00,2022/09/19 00:00:00,16
5,9,910B, SOLUCITO REALIZAR EL ARREGLO DE LOS TIEMBRE DE LAS HABITACION 910B Y 914B.,Falta Pulsador,2022/09/07 00:00:00,Finalizada,Se encuentra arrancado el timbre se cambia y se deja operativo,2022/09/12 00:00:00,2022/09/12 00:00:00,13
5,9,914B, SOLUCITO REALIZAR EL ARREGLO DE LOS TIEMBRE DE LAS HABITACION 910B Y 914B.,Daño Fisico,2022/09/07 00:00:00,Finalizada,Se encuentra arrancado el timbre se cambia y se deja operativo,2022/09/12 00:00:00,2022/09/12 00:00:00,15
5,3,UCIN 1,"Buenas tardes;

por medio de esta solicitud informo novedad de timbres del tercer piso:

UCIN 1; no tiene pulsador.
UCIN12; no tiene pulsador.
UCIN15; no tiene pulsador.

quedo pendiente a una pronta solucion gracias.",Timbre Arrancado,2022/09/09 00:00:00,Finalizada,Se encuentra timbre reventado,2022/09/12 00:00:00,2022/09/12 00:00:00,13
5,3,UCIN 12,"Buenas tardes;

por medio de esta solicitud informo novedad de timbres del tercer piso:

UCIN 1; no tiene pulsador.
UCIN12; no tiene pulsador.
UCIN15; no tiene pulsador.

quedo pendiente a una pronta solucion gracias.",Daño Fisico,2022/09/09 00:00:00,Finalizada,Se encuentra funcional; pero sin pulsador,2022/09/12 00:00:00,2022/09/12 00:00:00,15
5,3,UCIN 15,"Buenas tardes;

por medio de esta solicitud informo novedad de timbres del tercer piso:

UCIN 1; no tiene pulsador.
UCIN12; no tiene pulsador.
UCIN15; no tiene pulsador.

quedo pendiente a una pronta solucion gracias.",Timbre Arrancado,2022/09/09 00:00:00,Finalizada,Se encuentra timbre arrancado; se cambia y se soluciona daño,2022/09/12 00:00:00,2022/09/12 00:00:00,13
5,9,910A, Buenas tardes me pueden colaborar arreglando  el timbre 910a.,Daño Fisico,2022/09/28 00:00:00,Finalizada,Se encuentra desconectado por dentro,2022/09/29 00:00:00,2022/09/29 00:00:00,13
5,1,OBS 2,"AMABLEMENTE SE SOLICITA EL ARREGLO DE LOS SIGUENTES TIMBRES QUE SE ENCUENTRAN DAÑADOS; EN LA FASE 2 DEL PRIMER PISO
CUBICULO 02
CUBICULO 03
CUBICULO 04
CUBICULO 06
CUBICULO 09
CUBICULO 17
CUBICULO 20",Daño Fisico,2022/09/25 00:00:00,Finalizada,Se encuentra desconectado por dentro; se conecta y se deja operativo,2022/10/25 00:00:00,2022/10/25 00:00:00,10
5,1,OBS 3,"AMABLEMENTE SE SOLICITA EL ARREGLO DE LOS SIGUENTES TIMBRES QUE SE ENCUENTRAN DAÑADOS; EN LA FASE 2 DEL PRIMER PISO
CUBICULO 02
CUBICULO 03
CUBICULO 04
CUBICULO 06
CUBICULO 09
CUBICULO 17
CUBICULO 20",Timbre Arrancado,2022/09/25 00:00:00,Finalizada,Se encuentra desconectado por dentro; se conecta y se deja operativo,2022/10/25 00:00:00,2022/10/25 00:00:00,10
5,1,OBS 4,"AMABLEMENTE SE SOLICITA EL ARREGLO DE LOS SIGUENTES TIMBRES QUE SE ENCUENTRAN DAÑADOS; EN LA FASE 2 DEL PRIMER PISO
CUBICULO 02
CUBICULO 03
CUBICULO 04
CUBICULO 06
CUBICULO 09
CUBICULO 17
CUBICULO 20",Timbre No Funciona,2022/09/25 00:00:00,Finalizada,Se encuentra desconectado por dentro; se conecta y se deja operativo,2022/10/25 00:00:00,2022/10/25 00:00:00,10
5,1,OBS 6,"AMABLEMENTE SE SOLICITA EL ARREGLO DE LOS SIGUENTES TIMBRES QUE SE ENCUENTRAN DAÑADOS; EN LA FASE 2 DEL PRIMER PISO
CUBICULO 02
CUBICULO 03
CUBICULO 04
CUBICULO 06
CUBICULO 09
CUBICULO 17
CUBICULO 20",Timbre Arrancado,2022/09/25 00:00:00,Finalizada,Se encuentra desconectado por dentro; se conecta y se deja operativo,2022/10/25 00:00:00,2022/10/25 00:00:00,10
5,1,OBS 9,"AMABLEMENTE SE SOLICITA EL ARREGLO DE LOS SIGUENTES TIMBRES QUE SE ENCUENTRAN DAÑADOS; EN LA FASE 2 DEL PRIMER PISO
CUBICULO 02
CUBICULO 03
CUBICULO 04
CUBICULO 06
CUBICULO 09
CUBICULO 17
CUBICULO 20",Daño Fisico,2022/09/25 00:00:00,Finalizada,Se encuentra desconectado por dentro; se conecta y se deja operativo,2022/10/25 00:00:00,2022/10/25 00:00:00,16
5,1,OBS 17,"AMABLEMENTE SE SOLICITA EL ARREGLO DE LOS SIGUENTES TIMBRES QUE SE ENCUENTRAN DAÑADOS; EN LA FASE 2 DEL PRIMER PISO
CUBICULO 02
CUBICULO 03
CUBICULO 04
CUBICULO 06
CUBICULO 09
CUBICULO 17
CUBICULO 20",Timbre No Funciona,2022/09/25 00:00:00,Finalizada,Se encuentra desconectado por dentro; se conecta y se deja operativo,2022/10/25 00:00:00,2022/10/25 00:00:00,10
5,1,OBS 20,"AMABLEMENTE SE SOLICITA EL ARREGLO DE LOS SIGUENTES TIMBRES QUE SE ENCUENTRAN DAÑADOS; EN LA FASE 2 DEL PRIMER PISO
CUBICULO 02
CUBICULO 03
CUBICULO 04
CUBICULO 06
CUBICULO 09
CUBICULO 17
CUBICULO 20",Daño Fisico,2022/09/25 00:00:00,Finalizada,Se encuentra funcional,2022/10/25 00:00:00,2022/10/25 00:00:00,16
5,1,YESOS,"NOMBRE USUARIO: ELIANA RODRIGUEZ
IP EQUIPO: 10.70.7.175
TELÉFONO / EXTENSIÓN: 1115

buen dia favor solicito arreglo de timbres observacion urgencias camas 4 (no hay timbre) ; 5; 7;9 ;11;14; 17;18; 19 y 20

piso 1 urgencias observacion fase 2",Daño Fisico,2022/09/07 00:00:00,Finalizada,Se encuentra desconectado por dentro; se conecta y se deja operativo,2022/10/25 00:00:00,2022/10/25 00:00:00,10
